old_path,new_path,action,candidate_count
result/2026-07-28_214002_obsidian_workspace_path_repair_manifest.csv,result/2026-07-28_214002_obsidian_workspace_path_repair_manifest.csv,kept,
result/2026-07-28_214001_web_clipper_import_manifest.csv,result/2026-07-28_214001_web_clipper_import_manifest.csv,kept,
result/2026-07-28_213956_obsidian_workspace_path_repair_manifest.csv,result/2026-07-28_213956_obsidian_workspace_path_repair_manifest.csv,kept,
result/2026-07-28_vault_note_skipped.csv,result/2026-07-28_vault_note_skipped.csv,kept,
result/2026-07-28_vault_note_inventory.csv,result/2026-07-28_vault_note_inventory.csv,kept,
llm-wikid/wiki/sources/vault-昆士兰大学owen-m-powell团队为育种装上-生物学大脑-将植物生理规则写入预测模型-玉米小麦等已验证-跨环境预测更精准-未来整合分子网络-育种将从-凭运.md,llm-wikid/wiki/sources/vault-昆士兰大学owen-m-powell团队为育种装上-生物学大脑-将植物生理规则写入预测模型-玉米小麦等已验证-跨环境预测更精准-未来整合分子网络-育种将从-凭运.md,kept,
llm-wikid/wiki/sources/vault-2026-7-19-谢传晓-农业生物基因组育种-玉米与生猪之比较-南北学院.md,llm-wikid/wiki/sources/vault-2026-7-19-谢传晓-农业生物基因组育种-玉米与生猪之比较-南北学院.md,kept,
llm-wikid/wiki/sources/vault-nature-communications-表型组-环境组协同解锁组学驱动的作物智能育种.md,llm-wikid/wiki/sources/vault-nature-communications-表型组-环境组协同解锁组学驱动的作物智能育种.md,kept,
llm-wikid/wiki/sources/vault-基于结构与进化指导的微型rna引导的核酸酶的设计-诺奖团队最新science-ai设计-迷你-基因编辑酶-超越自然进化-高效编辑人类基因组.md,llm-wikid/wiki/sources/vault-基于结构与进化指导的微型rna引导的核酸酶的设计-诺奖团队最新science-ai设计-迷你-基因编辑酶-超越自然进化-高效编辑人类基因组.md,kept,
llm-wikid/wiki/sources/vault-植物育种革命-从田间到工厂-把育种搬进工厂-中国农科院-华大-博瑞迪等11家单位参与的这个大胆构想-智种快讯.md,llm-wikid/wiki/sources/vault-植物育种革命-从田间到工厂-把育种搬进工厂-中国农科院-华大-博瑞迪等11家单位参与的这个大胆构想-智种快讯.md,kept,
llm-wikid/wiki/sources/vault-冠层芳樟醇积累驱动根际菌群重组-增强后续植株抗性-芳樟醇连接玉米地上交流与地下防御-science揭示密植玉米的植物-土壤防御反馈.md,llm-wikid/wiki/sources/vault-冠层芳樟醇积累驱动根际菌群重组-增强后续植株抗性-芳樟醇连接玉米地上交流与地下防御-science揭示密植玉米的植物-土壤防御反馈.md,kept,
llm-wikid/wiki/sources/vault-gs育种选择技术-植物育种应该审慎使用-玉米dh系育种-不建议使用-不能听说国外同行在用dh-gs就盲目跟风-大公司可以考虑审慎使用-中小公司考虑成本可以不用-.md,llm-wikid/wiki/sources/vault-gs育种选择技术-植物育种应该审慎使用-玉米dh系育种-不建议使用-不能听说国外同行在用dh-gs就盲目跟风-大公司可以考虑审慎使用-中小公司考虑成本可以不用-.md,kept,
llm-wikid/wiki/sources/vault-重磅-我国植物领域再发-science.md,llm-wikid/wiki/sources/vault-重磅-我国植物领域再发-science.md,kept,
llm-wikid/wiki/sources/vault-new-phytologist-解锁植物温度密码-气孔调控的分子网络研究综述.md,llm-wikid/wiki/sources/vault-new-phytologist-解锁植物温度密码-气孔调控的分子网络研究综述.md,kept,
llm-wikid/wiki/sources/vault-trends-in-plant-science-点击育种-迈向可编程作物设计.md,llm-wikid/wiki/sources/vault-trends-in-plant-science-点击育种-迈向可编程作物设计.md,kept,
llm-wikid/wiki/sources/vault-rootpheno3d-突破地下根系观测瓶颈-为作物抗逆育种提供精准数据支撑.md,llm-wikid/wiki/sources/vault-rootpheno3d-突破地下根系观测瓶颈-为作物抗逆育种提供精准数据支撑.md,kept,
llm-wikid/wiki/sources/vault-fluorpheno-让光合作用看得见-让育种决策更智能.md,llm-wikid/wiki/sources/vault-fluorpheno-让光合作用看得见-让育种决策更智能.md,kept,
llm-wikid/wiki/sources/vault-cell-南京农大再发cell正刊-国内植物学课题组发两篇cell.md,llm-wikid/wiki/sources/vault-cell-南京农大再发cell正刊-国内植物学课题组发两篇cell.md,kept,
llm-wikid/wiki/sources/vault-作物学报-中国农业科学院作物科学研究所谢传晓团队综述-基因编辑技术创制玉米紧凑新种质的研究进展.md,llm-wikid/wiki/sources/vault-作物学报-中国农业科学院作物科学研究所谢传晓团队综述-基因编辑技术创制玉米紧凑新种质的研究进展.md,kept,
llm-wikid/wiki/sources/vault-玉米管理玉米长了两个棒-到底要不要掰掉一个-农技科普-玉米种植管理双穗玉米并不一定意味着需要人工掰除在玉米生长-玉米长出双果穗-到底需不需要人工掰除.md,llm-wikid/wiki/sources/vault-玉米管理玉米长了两个棒-到底要不要掰掉一个-农技科普-玉米种植管理双穗玉米并不一定意味着需要人工掰除在玉米生长-玉米长出双果穗-到底需不需要人工掰除.md,kept,
llm-wikid/wiki/sources/vault-大喇叭口期是玉米雌雄穗集中分化的核心节点-直接决定果穗大小-籽粒行数-穗粒数与花粉总量-同时也是玉米全生育期水肥需-为什么说玉米大喇叭口期是田间管理的核心节点.md,llm-wikid/wiki/sources/vault-大喇叭口期是玉米雌雄穗集中分化的核心节点-直接决定果穗大小-籽粒行数-穗粒数与花粉总量-同时也是玉米全生育期水肥需-为什么说玉米大喇叭口期是田间管理的核心节点.md,kept,
llm-wikid/wiki/sources/vault-干旱是影响全球玉米生产稳定性的主要非生物胁迫因素之一-为应对这一环境挑战-作物在长期演化过程中形成了-干旱逃逸-河南农业大学玉米团队揭示zmfkf1b-zmer.md,llm-wikid/wiki/sources/vault-干旱是影响全球玉米生产稳定性的主要非生物胁迫因素之一-为应对这一环境挑战-作物在长期演化过程中形成了-干旱逃逸-河南农业大学玉米团队揭示zmfkf1b-zmer.md,kept,
llm-wikid/wiki/sources/vault-2026-7-15-李晨光-以产量为核心的玉米抗旱性鉴定方法体系及其生产适用性分析-南北学院.md,llm-wikid/wiki/sources/vault-2026-7-15-李晨光-以产量为核心的玉米抗旱性鉴定方法体系及其生产适用性分析-南北学院.md,kept,
llm-wikid/wiki/sources/vault-朱健康院士等综述植物非生物胁迫信号转导-nature综述-朱健康院士等综述植物非生物胁迫信号转导-为培育抗逆作物提供思路-全文翻译-值得收藏.md,llm-wikid/wiki/sources/vault-朱健康院士等综述植物非生物胁迫信号转导-nature综述-朱健康院士等综述植物非生物胁迫信号转导-为培育抗逆作物提供思路-全文翻译-值得收藏.md,kept,
llm-wikid/wiki/sources/vault-当玉米茎的顶端分生组织开始雄穗分化时-标志着营养生长阶段的结束-当雄穗进入小花分化期时-上部茎节的腋芽即进入生长锥-造成玉米秃尖的主要因素有哪些-如何应对.md,llm-wikid/wiki/sources/vault-当玉米茎的顶端分生组织开始雄穗分化时-标志着营养生长阶段的结束-当雄穗进入小花分化期时-上部茎节的腋芽即进入生长锥-造成玉米秃尖的主要因素有哪些-如何应对.md,kept,
llm-wikid/wiki/sources/vault-这场由-kimi-k3-引发的-开源-vs-闭源-路线之争-或许才刚刚开始-黄仁勋人生首条推文力挺开源-kimi恐慌-成为风暴眼.md,llm-wikid/wiki/sources/vault-这场由-kimi-k3-引发的-开源-vs-闭源-路线之争-或许才刚刚开始-黄仁勋人生首条推文力挺开源-kimi恐慌-成为风暴眼.md,kept,
llm-wikid/wiki/sources/vault-近日-华中农业大学熊立仲教授团队在国际学术期刊-cell-在线发表题为-an-oryza-orphan-gen-cell-华中农大再发cell正刊-附院士点评.md,llm-wikid/wiki/sources/vault-近日-华中农业大学熊立仲教授团队在国际学术期刊-cell-在线发表题为-an-oryza-orphan-gen-cell-华中农大再发cell正刊-附院士点评.md,kept,
llm-wikid/wiki/sources/vault-数字孪生是动态虚拟模型-通过持续数据反馈实现与实物同步演化-美国亚利桑那大学等机构在trends-plant-sci发文-提出以功能-结构模型为核心-融合ai与.md,llm-wikid/wiki/sources/vault-数字孪生是动态虚拟模型-通过持续数据反馈实现与实物同步演化-美国亚利桑那大学等机构在trends-plant-sci发文-提出以功能-结构模型为核心-融合ai与.md,kept,
llm-wikid/wiki/sources/vault-从除草剂到基因帝国-孟山都如何掌控下一代农业价值-从一瓶除草剂到一个基因帝国-智种全球眼.md,llm-wikid/wiki/sources/vault-从除草剂到基因帝国-孟山都如何掌控下一代农业价值-从一瓶除草剂到一个基因帝国-智种全球眼.md,kept,
llm-wikid/wiki/sources/vault-从-知道病因-到-检测患者-我们如何用pcr确定谁携带致病突变-在上一期中-我们学习了基因组中各种各样的dna变异-第48期-12-2-已知致病突变的基因分型.md,llm-wikid/wiki/sources/vault-从-知道病因-到-检测患者-我们如何用pcr确定谁携带致病突变-在上一期中-我们学习了基因组中各种各样的dna变异-第48期-12-2-已知致病突变的基因分型.md,kept,
result/2026-07-28_wechat_raw_auto_route_manifest.csv,result/2026-07-28_wechat_raw_auto_route_manifest.csv,kept,
llm-wikid/raw/articles/生活/健康知识,llm-wikid/raw/articles/生活/健康知识,kept,
result/2026-07-28_213954_web_clipper_import_manifest.csv,result/2026-07-28_213954_web_clipper_import_manifest.csv,kept,
result/2026-07-13_125954_obsidian_workspace_path_repair_manifest.csv,result/2026-07-13_125954_obsidian_workspace_path_repair_manifest.csv,kept,
result/2026-07-13_vault_note_skipped.csv,result/2026-07-13_vault_note_skipped.csv,kept,
result/2026-07-13_vault_note_inventory.csv,result/2026-07-13_vault_note_inventory.csv,kept,
笔记同步助手/images/561605661ce619a68c2c7569a3051b4c_MD5.gif,笔记同步助手/images/561605661ce619a68c2c7569a3051b4c_MD5.gif,kept,
笔记同步助手/images/713e0f4b4314e4bf2fb5db12781d9ab7_MD5.png,笔记同步助手/images/713e0f4b4314e4bf2fb5db12781d9ab7_MD5.png,kept,
笔记同步助手/images/900148a43a4adeefdefb8fb4c5b51817_MD5.png,笔记同步助手/images/900148a43a4adeefdefb8fb4c5b51817_MD5.png,kept,
笔记同步助手/images/db7bfea0d3f36a87581de95cd5dc2c6f_MD5.png,笔记同步助手/images/db7bfea0d3f36a87581de95cd5dc2c6f_MD5.png,kept,
笔记同步助手/images/14ff227d8cfb3dda370a69d5c8848edf_MD5.gif,笔记同步助手/images/14ff227d8cfb3dda370a69d5c8848edf_MD5.gif,kept,
笔记同步助手/images/d1d2965775624f4ff18e3225521f92c0_MD5.png,笔记同步助手/images/d1d2965775624f4ff18e3225521f92c0_MD5.png,kept,
笔记同步助手/images/2959a06551ea203b55ab9e11ea5a3144_MD5.png,笔记同步助手/images/2959a06551ea203b55ab9e11ea5a3144_MD5.png,kept,
笔记同步助手/images/4cf39cf228cc1af260cdcf706b51c848_MD5.png,笔记同步助手/images/4cf39cf228cc1af260cdcf706b51c848_MD5.png,kept,
笔记同步助手/images/3001f9a0e279bed9c1ae96305b2fc33d_MD5.png,笔记同步助手/images/3001f9a0e279bed9c1ae96305b2fc33d_MD5.png,kept,
笔记同步助手/images/7f347e7d5ac8eed7670d106b10371ed3_MD5.png,笔记同步助手/images/7f347e7d5ac8eed7670d106b10371ed3_MD5.png,kept,
未命名.canvas,未命名.canvas,kept,
未命名 1.canvas,未命名 1.canvas,kept,
